trip_id,start_time,completed_time,distance_meters,start_latitude,start_longitude,end_latitude,end_longitude,year,month,day,hour,tripDuration(minutes)
32375158,2019-01-03 18:12:54+00:00,2019-01-03 18:22:24+00:00,624,38.24,-85.76,38.23,-85.76,2019,January,Thursday,18,10.0
32376008,2019-01-03 18:20:18+00:00,2019-01-03 18:55:07+00:00,1602,38.25,-85.76,38.26,-85.75,2019,January,Thursday,18,35.0
33144656,2019-01-08 06:21:15+00:00,2019-01-08 06:23:50+00:00,629,38.23,-85.76,38.22,-85.76,2019,January,Tuesday,6,3.0
33175857,2019-01-08 09:59:12+00:00,2019-01-08 10:18:11+00:00,2397,38.21,-85.76,38.22,-85.77,2019,January,Tuesday,9,19.0
34705844,2019-01-16 20:06:32+00:00,2019-01-16 20:12:40+00:00,590,38.26,-85.76,38.25,-85.76,2019,January,Wednesday,20,6.0
34708409,2019-01-16 20:31:16+00:00,2019-01-16 20:36:35+00:00,453,38.26,-85.76,38.26,-85.76,2019,January,Wednesday,20,5.0
35937723,2019-01-23 11:21:30+00:00,2019-01-23 11:34:32+00:00,1358,38.21,-85.75,38.22,-85.76,2019,January,Wednesday,11,13.0
36959130,2019-01-28 10:54:23+00:00,2019-01-28 10:58:47+00:00,590,38.22,-85.75,38.21,-85.76,2019,January,Monday,10,4.0
32346121,2019-01-03 14:49:11+00:00,2019-01-03 14:52:07+00:00,137,38.25,-85.76,38.25,-85.76,2019,January,Thursday,14,3.0
32343623,2019-01-03 14:33:51+00:00,2019-01-03 14:48:22+00:00,673,38.26,-85.76,38.25,-85.76,2019,January,Thursday,14,15.0
32745764,2019-01-05 17:45:39+00:00,2019-01-05 18:04:09+00:00,1340,38.25,-85.76,38.25,-85.76,2019,January,Saturday,17,18.0
33358309,2019-01-09 11:11:17+00:00,2019-01-09 11:14:49+00:00,451,38.22,-85.75,38.22,-85.75,2019,January,Wednesday,11,4.0
34132590,2019-01-13 11:38:45+00:00,2019-01-13 11:50:53+00:00,832,38.26,-85.76,38.26,-85.76,2019,January,Sunday,11,12.0
34702040,2019-01-16 19:30:16+00:00,2019-01-16 19:45:33+00:00,1253,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,19,15.0
36956568,2019-01-28 10:42:05+00:00,2019-01-28 10:46:00+00:00,417,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,4.0
32336436,2019-01-03 13:50:09+00:00,2019-01-03 14:30:52+00:00,2093,38.24,-85.72,38.24,-85.72,2019,January,Thursday,13,41.0
36940428,2019-01-28 09:14:03+00:00,2019-01-28 09:17:58+00:00,444,38.23,-85.76,38.22,-85.76,2019,January,Monday,9,4.0
36944287,2019-01-28 09:36:35+00:00,2019-01-28 09:41:13+00:00,715,38.22,-85.76,38.22,-85.76,2019,January,Monday,9,5.0
33144155,2019-01-08 06:16:56+00:00,2019-01-08 06:24:29+00:00,293,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,6,8.0
34423625,2019-01-15 07:52:49+00:00,2019-01-15 07:56:54+00:00,694,38.21,-85.77,38.21,-85.77,2019,January,Tuesday,7,4.0
34429235,2019-01-15 08:29:08+00:00,2019-01-15 08:55:02+00:00,896,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,8,26.0
36950053,2019-01-28 10:06:18+00:00,2019-01-28 10:09:50+00:00,863,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,4.0
36938638,2019-01-28 09:04:14+00:00,2019-01-28 09:18:46+00:00,1322,38.24,-85.76,38.24,-85.76,2019,January,Monday,9,15.0
33358950,2019-01-09 11:14:55+00:00,2019-01-09 11:17:26+00:00,922,38.21,-85.76,38.22,-85.76,2019,January,Wednesday,11,3.0
36190112,2019-01-24 17:49:51+00:00,2019-01-24 17:50:39+00:00,65,38.26,-85.75,38.26,-85.75,2019,January,Thursday,17,1.0
34703081,2019-01-16 19:40:49+00:00,2019-01-16 19:54:52+00:00,4529,38.25,-85.76,38.23,-85.74,2019,January,Wednesday,19,14.0
34936671,2019-01-18 03:32:15+00:00,2019-01-18 03:35:38+00:00,604,38.22,-85.76,38.21,-85.76,2019,January,Friday,3,3.0
36958249,2019-01-28 10:50:33+00:00,2019-01-28 10:54:49+00:00,495,38.21,-85.76,38.21,-85.76,2019,January,Monday,10,4.0
36946230,2019-01-28 09:46:50+00:00,2019-01-28 09:49:23+00:00,567,38.21,-85.76,38.21,-85.76,2019,January,Monday,9,3.0
33148364,2019-01-08 06:54:02+00:00,2019-01-08 06:57:17+00:00,110,38.26,-85.76,38.26,-85.76,2019,January,Tuesday,6,3.0
33143434,2019-01-08 06:10:00+00:00,2019-01-08 06:17:46+00:00,1229,38.23,-85.77,38.22,-85.76,2019,January,Tuesday,6,8.0
33363529,2019-01-09 11:43:03+00:00,2019-01-09 11:49:06+00:00,794,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,11,6.0
34699219,2019-01-16 19:02:48+00:00,2019-01-16 19:07:21+00:00,817,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,19,5.0
34703711,2019-01-16 19:46:51+00:00,2019-01-16 20:02:12+00:00,3185,38.23,-85.74,38.23,-85.76,2019,January,Wednesday,19,15.0
35938872,2019-01-23 11:28:24+00:00,2019-01-23 11:31:57+00:00,497,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,11,4.0
36182543,2019-01-24 17:05:00+00:00,2019-01-24 17:08:07+00:00,384,38.21,-85.75,38.21,-85.76,2019,January,Thursday,17,3.0
32734343,2019-01-05 16:40:44+00:00,2019-01-05 17:01:06+00:00,1105,38.24,-85.72,38.24,-85.73,2019,January,Saturday,16,20.0
34420367,2019-01-15 07:31:04+00:00,2019-01-15 07:35:11+00:00,635,38.21,-85.75,38.22,-85.76,2019,January,Tuesday,7,4.0
34709704,2019-01-16 20:46:16+00:00,2019-01-16 20:57:18+00:00,1382,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,20,11.0
34708420,2019-01-16 20:31:22+00:00,2019-01-16 20:42:28+00:00,2804,38.25,-85.76,38.23,-85.76,2019,January,Wednesday,20,11.0
36182504,2019-01-24 17:04:49+00:00,2019-01-24 17:14:02+00:00,740,38.25,-85.74,38.26,-85.75,2019,January,Thursday,17,9.0
36952367,2019-01-28 10:19:05+00:00,2019-01-28 10:28:28+00:00,168,38.21,-85.76,38.22,-85.76,2019,January,Monday,10,9.0
32730909,2019-01-05 16:22:54+00:00,2019-01-05 17:01:07+00:00,433,38.24,-85.72,38.24,-85.72,2019,January,Saturday,16,38.0
33144073,2019-01-08 06:16:18+00:00,2019-01-08 06:21:39+00:00,600,38.21,-85.75,38.22,-85.76,2019,January,Tuesday,6,5.0
33408321,2019-01-09 16:17:37+00:00,2019-01-09 16:22:12+00:00,1081,38.24,-85.73,38.23,-85.72,2019,January,Wednesday,16,5.0
34708754,2019-01-16 20:35:01+00:00,2019-01-16 20:47:01+00:00,2953,38.24,-85.76,38.21,-85.76,2019,January,Wednesday,20,12.0
35923571,2019-01-23 09:55:53+00:00,2019-01-23 10:01:28+00:00,367,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,6.0
36950719,2019-01-28 10:09:53+00:00,2019-01-28 10:22:39+00:00,1236,38.21,-85.75,38.2,-85.76,2019,January,Monday,10,13.0
36941157,2019-01-28 09:18:03+00:00,2019-01-28 09:20:47+00:00,921,38.23,-85.77,38.23,-85.76,2019,January,Monday,9,3.0
36945891,2019-01-28 09:45:06+00:00,2019-01-28 09:49:36+00:00,552,38.22,-85.76,38.22,-85.76,2019,January,Monday,9,4.0
34707787,2019-01-16 20:25:03+00:00,2019-01-16 20:30:33+00:00,397,38.26,-85.75,38.26,-85.75,2019,January,Wednesday,20,6.0
36444608,2019-01-25 22:09:01+00:00,2019-01-25 22:20:40+00:00,3034,38.24,-85.76,38.21,-85.77,2019,January,Friday,22,12.0
36955241,2019-01-28 10:34:51+00:00,2019-01-28 10:39:03+00:00,709,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,4.0
32335953,2019-01-03 13:47:07+00:00,2019-01-03 14:04:34+00:00,2336,38.22,-85.77,38.22,-85.77,2019,January,Thursday,13,17.0
33165958,2019-01-08 08:59:12+00:00,2019-01-08 09:05:00+00:00,1355,38.22,-85.76,38.23,-85.76,2019,January,Tuesday,8,6.0
33376128,2019-01-09 13:00:41+00:00,2019-01-09 13:29:43+00:00,596,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,13,29.0
34429012,2019-01-15 08:27:29+00:00,2019-01-15 08:31:40+00:00,210,38.25,-85.76,38.26,-85.76,2019,January,Tuesday,8,4.0
36946109,2019-01-28 09:46:17+00:00,2019-01-28 09:49:57+00:00,962,38.21,-85.76,38.22,-85.76,2019,January,Monday,9,4.0
32340795,2019-01-03 14:16:58+00:00,2019-01-03 14:30:13+00:00,699,38.26,-85.76,38.26,-85.76,2019,January,Thursday,14,13.0
33183895,2019-01-08 10:48:28+00:00,2019-01-08 10:49:07+00:00,94,38.25,-85.75,38.25,-85.75,2019,January,Tuesday,10,1.0
34121488,2019-01-13 10:47:15+00:00,2019-01-13 11:38:19+00:00,2996,38.26,-85.76,38.26,-85.76,2019,January,Sunday,10,51.0
36953217,2019-01-28 10:23:32+00:00,2019-01-28 10:28:29+00:00,816,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,5.0
34423150,2019-01-15 07:49:40+00:00,2019-01-15 07:51:55+00:00,527,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,7,2.0
36942330,2019-01-28 09:24:47+00:00,2019-01-28 09:26:37+00:00,437,38.22,-85.76,38.21,-85.76,2019,January,Monday,9,2.0
36940811,2019-01-28 09:16:13+00:00,2019-01-28 09:20:24+00:00,903,38.21,-85.76,38.22,-85.76,2019,January,Monday,9,4.0
33142304,2019-01-08 05:59:03+00:00,2019-01-08 06:05:30+00:00,2333,38.23,-85.76,38.25,-85.75,2019,January,Tuesday,5,6.0
34121305,2019-01-13 10:46:16+00:00,2019-01-13 12:11:16+00:00,3674,38.26,-85.76,38.26,-85.76,2019,January,Sunday,10,85.0
34697708,2019-01-16 18:48:34+00:00,2019-01-16 19:02:31+00:00,4162,38.25,-85.75,38.24,-85.71,2019,January,Wednesday,18,14.0
32374826,2019-01-03 18:10:00+00:00,2019-01-03 18:12:00+00:00,25,38.24,-85.76,38.24,-85.76,2019,January,Thursday,18,2.0
32383945,2019-01-03 19:35:08+00:00,2019-01-03 19:38:31+00:00,371,38.21,-85.74,38.22,-85.75,2019,January,Thursday,19,3.0
32344709,2019-01-03 14:40:11+00:00,2019-01-03 14:43:22+00:00,318,38.2,-85.76,38.2,-85.76,2019,January,Thursday,14,3.0
32337779,2019-01-03 13:58:38+00:00,2019-01-03 14:25:44+00:00,1499,38.25,-85.76,38.25,-85.76,2019,January,Thursday,13,27.0
32338772,2019-01-03 14:04:56+00:00,2019-01-03 14:46:15+00:00,5183,38.26,-85.76,38.26,-85.76,2019,January,Thursday,14,41.0
34700235,2019-01-16 19:12:13+00:00,2019-01-16 19:18:52+00:00,525,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,19,7.0
36954063,2019-01-28 10:27:59+00:00,2019-01-28 10:31:19+00:00,93,38.22,-85.75,38.22,-85.75,2019,January,Monday,10,3.0
36938928,2019-01-28 09:05:47+00:00,2019-01-28 09:08:49+00:00,770,38.23,-85.76,38.23,-85.77,2019,January,Monday,9,3.0
33184579,2019-01-08 10:52:32+00:00,2019-01-08 10:57:53+00:00,1273,38.22,-85.76,38.21,-85.76,2019,January,Tuesday,10,5.0
34698789,2019-01-16 18:58:18+00:00,2019-01-16 19:00:43+00:00,396,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,18,2.0
34932460,2019-01-18 02:51:38+00:00,2019-01-18 02:55:07+00:00,990,38.23,-85.75,38.23,-85.74,2019,January,Friday,2,3.0
36947996,2019-01-28 09:55:09+00:00,2019-01-28 10:00:23+00:00,902,38.22,-85.76,38.22,-85.76,2019,January,Monday,9,5.0
33184444,2019-01-08 10:51:40+00:00,2019-01-08 10:53:24+00:00,43,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,10,2.0
34424386,2019-01-15 07:57:44+00:00,2019-01-15 08:01:47+00:00,920,38.22,-85.76,38.23,-85.75,2019,January,Tuesday,7,4.0
36949031,2019-01-28 10:00:18+00:00,2019-01-28 10:04:56+00:00,796,38.23,-85.76,38.23,-85.76,2019,January,Monday,10,5.0
32340235,2019-01-03 14:13:41+00:00,2019-01-03 14:47:16+00:00,4731,38.21,-85.75,38.2,-85.75,2019,January,Thursday,14,34.0
32739543,2019-01-05 17:09:08+00:00,2019-01-05 17:15:45+00:00,790,38.24,-85.72,38.24,-85.72,2019,January,Saturday,17,7.0
34703459,2019-01-16 19:44:41+00:00,2019-01-16 19:54:41+00:00,867,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,19,10.0
36955028,2019-01-28 10:33:35+00:00,2019-01-28 10:35:28+00:00,24,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,2.0
32744026,2019-01-05 17:35:18+00:00,2019-01-05 17:54:25+00:00,1052,38.25,-85.74,38.25,-85.75,2019,January,Saturday,17,19.0
33360074,2019-01-09 11:21:12+00:00,2019-01-09 11:23:31+00:00,455,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,11,2.0
36186822,2019-01-24 17:29:09+00:00,2019-01-24 17:43:18+00:00,1727,38.24,-85.76,38.25,-85.76,2019,January,Thursday,17,14.0
36444628,2019-01-25 22:09:13+00:00,2019-01-25 22:21:10+00:00,2412,38.22,-85.76,38.22,-85.77,2019,January,Friday,22,12.0
36958622,2019-01-28 10:52:14+00:00,2019-01-28 10:56:43+00:00,510,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,4.0
33144998,2019-01-08 06:24:14+00:00,2019-01-08 06:30:52+00:00,552,38.22,-85.77,38.22,-85.76,2019,January,Tuesday,6,7.0
34198839,2019-01-13 18:46:18+00:00,2019-01-13 18:51:24+00:00,1214,38.21,-85.74,38.22,-85.75,2019,January,Sunday,18,5.0
34428877,2019-01-15 08:26:46+00:00,2019-01-15 08:29:38+00:00,804,38.22,-85.76,38.23,-85.76,2019,January,Tuesday,8,3.0
32749358,2019-01-05 18:08:32+00:00,2019-01-05 18:18:13+00:00,1563,38.22,-85.74,38.22,-85.74,2019,January,Saturday,18,10.0
34701611,2019-01-16 19:25:40+00:00,2019-01-16 19:39:08+00:00,2623,38.25,-85.74,38.26,-85.76,2019,January,Wednesday,19,13.0
35929164,2019-01-23 10:29:46+00:00,2019-01-23 10:35:31+00:00,1621,38.24,-85.75,38.25,-85.76,2019,January,Wednesday,10,6.0
36461075,2019-01-26 00:54:59+00:00,2019-01-26 01:00:13+00:00,1287,38.26,-85.75,38.25,-85.76,2019,January,Saturday,0,5.0
36958115,2019-01-28 10:49:53+00:00,2019-01-28 10:54:13+00:00,718,38.22,-85.75,38.22,-85.76,2019,January,Monday,10,4.0
32342601,2019-01-03 14:27:40+00:00,2019-01-03 14:30:36+00:00,424,38.25,-85.75,38.25,-85.75,2019,January,Thursday,14,3.0
34420504,2019-01-15 07:32:08+00:00,2019-01-15 07:37:16+00:00,982,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,7,5.0
34708279,2019-01-16 20:29:57+00:00,2019-01-16 20:32:55+00:00,513,38.26,-85.76,38.26,-85.76,2019,January,Wednesday,20,3.0
37354879,2019-01-30 14:34:39+00:00,2019-01-30 14:52:40+00:00,4083,38.24,-85.72,38.22,-85.75,2019,January,Wednesday,14,18.0
32374935,2019-01-03 18:10:54+00:00,2019-01-03 18:18:03+00:00,1040,38.22,-85.76,38.22,-85.76,2019,January,Thursday,18,7.0
32375612,2019-01-03 18:16:43+00:00,2019-01-03 18:23:51+00:00,1934,38.25,-85.7,38.25,-85.72,2019,January,Thursday,18,7.0
32385160,2019-01-03 19:47:38+00:00,2019-01-03 19:55:04+00:00,521,38.26,-85.76,38.25,-85.76,2019,January,Thursday,19,7.0
32340416,2019-01-03 14:14:48+00:00,2019-01-03 14:27:35+00:00,400,38.25,-85.75,38.25,-85.75,2019,January,Thursday,14,13.0
33183900,2019-01-08 10:48:33+00:00,2019-01-08 10:54:31+00:00,599,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,10,6.0
33182035,2019-01-08 10:37:04+00:00,2019-01-08 10:59:00+00:00,3000,38.26,-85.76,38.26,-85.76,2019,January,Tuesday,10,22.0
36937600,2019-01-28 08:58:39+00:00,2019-01-28 09:01:30+00:00,699,38.22,-85.76,38.22,-85.76,2019,January,Monday,8,3.0
36940228,2019-01-28 09:12:59+00:00,2019-01-28 09:28:33+00:00,2695,38.25,-85.76,38.23,-85.76,2019,January,Monday,9,16.0
36947290,2019-01-28 09:51:55+00:00,2019-01-28 09:55:14+00:00,972,38.21,-85.75,38.21,-85.76,2019,January,Monday,9,3.0
32343965,2019-01-03 14:35:48+00:00,2019-01-03 14:41:50+00:00,1541,38.23,-85.74,38.23,-85.76,2019,January,Thursday,14,6.0
35937921,2019-01-23 11:22:42+00:00,2019-01-23 11:26:21+00:00,791,38.21,-85.75,38.22,-85.76,2019,January,Wednesday,11,4.0
35937625,2019-01-23 11:20:47+00:00,2019-01-23 11:26:44+00:00,833,38.22,-85.75,38.22,-85.76,2019,January,Wednesday,11,6.0
36190121,2019-01-24 17:49:52+00:00,2019-01-24 17:54:17+00:00,998,38.22,-85.76,38.23,-85.76,2019,January,Thursday,17,4.0
36180474,2019-01-24 16:53:42+00:00,2019-01-24 17:00:04+00:00,515,38.25,-85.76,38.25,-85.76,2019,January,Thursday,16,6.0
36948993,2019-01-28 10:00:06+00:00,2019-01-28 10:04:39+00:00,834,38.22,-85.75,38.22,-85.76,2019,January,Monday,10,5.0
36943870,2019-01-28 09:34:13+00:00,2019-01-28 09:38:28+00:00,924,38.22,-85.76,38.22,-85.76,2019,January,Monday,9,4.0
32747248,2019-01-05 17:54:51+00:00,2019-01-05 18:03:51+00:00,758,38.25,-85.76,38.25,-85.76,2019,January,Saturday,17,9.0
33182622,2019-01-08 10:40:39+00:00,2019-01-08 10:48:15+00:00,1637,38.22,-85.76,38.2,-85.76,2019,January,Tuesday,10,8.0
33175385,2019-01-08 09:56:06+00:00,2019-01-08 10:15:35+00:00,1955,38.22,-85.76,38.21,-85.76,2019,January,Tuesday,9,19.0
34700567,2019-01-16 19:15:06+00:00,2019-01-16 19:27:05+00:00,1329,38.22,-85.75,38.21,-85.75,2019,January,Wednesday,19,12.0
34701932,2019-01-16 19:29:07+00:00,2019-01-16 19:30:43+00:00,399,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,19,2.0
35923934,2019-01-23 09:58:03+00:00,2019-01-23 10:08:46+00:00,717,38.22,-85.76,38.22,-85.76,2019,January,Wednesday,9,11.0
36444916,2019-01-25 22:12:02+00:00,2019-01-25 22:15:30+00:00,324,38.25,-85.76,38.25,-85.76,2019,January,Friday,22,3.0
32620590,2019-01-05 06:49:36+00:00,2019-01-05 06:55:31+00:00,1357,38.26,-85.76,38.25,-85.76,2019,January,Saturday,6,6.0
36447765,2019-01-25 22:39:00+00:00,2019-01-25 22:46:14+00:00,1251,38.23,-85.76,38.23,-85.76,2019,January,Friday,22,7.0
32334979,2019-01-03 13:41:21+00:00,2019-01-03 14:04:30+00:00,2555,38.23,-85.77,38.22,-85.77,2019,January,Thursday,13,23.0
33358269,2019-01-09 11:11:03+00:00,2019-01-09 11:14:48+00:00,502,38.22,-85.76,38.22,-85.75,2019,January,Wednesday,11,4.0
36953574,2019-01-28 10:25:28+00:00,2019-01-28 10:44:14+00:00,2637,38.25,-85.75,38.24,-85.76,2019,January,Monday,10,19.0
32344994,2019-01-03 14:41:58+00:00,2019-01-03 14:42:53+00:00,205,38.22,-85.76,38.22,-85.76,2019,January,Thursday,14,1.0
33183594,2019-01-08 10:46:41+00:00,2019-01-08 10:52:05+00:00,595,38.21,-85.76,38.22,-85.75,2019,January,Tuesday,10,5.0
35240331,2019-01-19 12:38:07+00:00,2019-01-19 12:41:55+00:00,1002,38.21,-85.76,38.21,-85.75,2019,January,Saturday,12,4.0
34428571,2019-01-15 08:24:30+00:00,2019-01-15 08:27:46+00:00,436,38.22,-85.76,38.23,-85.76,2019,January,Tuesday,8,3.0
36952976,2019-01-28 10:22:16+00:00,2019-01-28 10:26:28+00:00,741,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,4.0
32739596,2019-01-05 17:09:27+00:00,2019-01-05 17:15:47+00:00,783,38.24,-85.72,38.24,-85.72,2019,January,Saturday,17,6.0
33410381,2019-01-09 16:31:01+00:00,2019-01-09 16:34:14+00:00,606,38.22,-85.76,38.21,-85.76,2019,January,Wednesday,16,3.0
34193551,2019-01-13 17:55:27+00:00,2019-01-13 18:01:13+00:00,992,38.23,-85.77,38.23,-85.76,2019,January,Sunday,17,6.0
34928336,2019-01-18 01:56:34+00:00,2019-01-18 03:00:40+00:00,1433,38.21,-85.74,38.22,-85.74,2019,January,Friday,1,64.0
32375227,2019-01-03 18:13:24+00:00,2019-01-03 18:25:05+00:00,2950,38.24,-85.73,38.25,-85.76,2019,January,Thursday,18,12.0
32342231,2019-01-03 14:25:35+00:00,2019-01-03 14:26:25+00:00,12,38.25,-85.75,38.25,-85.75,2019,January,Thursday,14,1.0
32341209,2019-01-03 14:19:31+00:00,2019-01-03 14:31:37+00:00,1697,38.26,-85.76,38.25,-85.76,2019,January,Thursday,14,12.0
32343987,2019-01-03 14:35:51+00:00,2019-01-03 14:38:00+00:00,182,38.25,-85.76,38.25,-85.75,2019,January,Thursday,14,2.0
32735857,2019-01-05 16:49:07+00:00,2019-01-05 17:44:51+00:00,2617,38.25,-85.76,38.24,-85.73,2019,January,Saturday,16,56.0
32622794,2019-01-05 07:07:24+00:00,2019-01-05 07:12:03+00:00,210,38.26,-85.76,38.26,-85.76,2019,January,Saturday,7,5.0
33145373,2019-01-08 06:27:36+00:00,2019-01-08 06:32:44+00:00,1334,38.21,-85.76,38.21,-85.75,2019,January,Tuesday,6,5.0
36959131,2019-01-28 10:54:22+00:00,2019-01-28 10:57:38+00:00,315,38.22,-85.76,38.22,-85.76,2019,January,Monday,10,3.0
32344359,2019-01-03 14:38:01+00:00,2019-01-03 14:41:46+00:00,592,38.23,-85.76,38.22,-85.76,2019,January,Thursday,14,4.0
33184273,2019-01-08 10:50:45+00:00,2019-01-08 10:54:40+00:00,819,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,10,4.0
33365750,2019-01-09 11:55:37+00:00,2019-01-09 11:59:36+00:00,870,38.22,-85.76,38.21,-85.76,2019,January,Wednesday,11,4.0
34144804,2019-01-13 12:50:03+00:00,2019-01-13 12:57:11+00:00,1048,38.21,-85.75,38.22,-85.76,2019,January,Sunday,12,7.0
34421567,2019-01-15 07:39:32+00:00,2019-01-15 07:44:43+00:00,885,38.21,-85.77,38.21,-85.77,2019,January,Tuesday,7,5.0
34425416,2019-01-15 08:04:24+00:00,2019-01-15 08:10:14+00:00,1303,38.21,-85.76,38.22,-85.76,2019,January,Tuesday,8,6.0
32614390,2019-01-05 05:51:22+00:00,2019-01-05 05:54:34+00:00,729,38.26,-85.76,38.26,-85.76,2019,January,Saturday,5,3.0
34421970,2019-01-15 07:42:11+00:00,2019-01-15 07:43:45+00:00,73,38.22,-85.77,38.22,-85.76,2019,January,Tuesday,7,2.0
34428519,2019-01-15 08:24:12+00:00,2019-01-15 08:27:51+00:00,578,38.22,-85.76,38.23,-85.76,2019,January,Tuesday,8,4.0
34703706,2019-01-16 19:46:49+00:00,2019-01-16 20:17:13+00:00,3439,38.26,-85.76,38.25,-85.76,2019,January,Wednesday,19,30.0
36952909,2019-01-28 10:21:59+00:00,2019-01-28 10:26:24+00:00,412,38.21,-85.76,38.21,-85.75,2019,January,Monday,10,4.0
32745851,2019-01-05 17:46:12+00:00,2019-01-05 17:53:24+00:00,894,38.22,-85.75,38.22,-85.74,2019,January,Saturday,17,7.0
34700475,2019-01-16 19:14:20+00:00,2019-01-16 19:26:49+00:00,1079,38.24,-85.72,38.23,-85.71,2019,January,Wednesday,19,12.0
34708265,2019-01-16 20:29:55+00:00,2019-01-16 20:32:44+00:00,35,38.26,-85.76,38.26,-85.76,2019,January,Wednesday,20,3.0
36443475,2019-01-25 21:59:13+00:00,2019-01-25 22:05:16+00:00,491,38.22,-85.76,38.23,-85.76,2019,January,Friday,21,6.0
36949568,2019-01-28 10:03:31+00:00,2019-01-28 10:20:23+00:00,390,38.25,-85.75,38.25,-85.75,2019,January,Monday,10,17.0
34424194,2019-01-15 07:56:25+00:00,2019-01-15 07:58:08+00:00,355,38.22,-85.76,38.21,-85.76,2019,January,Tuesday,7,2.0
34703788,2019-01-16 19:47:40+00:00,2019-01-16 20:16:24+00:00,3332,38.26,-85.76,38.25,-85.76,2019,January,Wednesday,19,29.0
32735370,2019-01-05 16:46:31+00:00,2019-01-05 17:05:58+00:00,845,38.26,-85.74,38.26,-85.74,2019,January,Saturday,16,19.0
34708245,2019-01-16 20:29:38+00:00,2019-01-16 20:32:41+00:00,65,38.26,-85.76,38.26,-85.76,2019,January,Wednesday,20,3.0
36945883,2019-01-28 09:45:01+00:00,2019-01-28 09:49:25+00:00,620,38.21,-85.75,38.21,-85.74,2019,January,Monday,9,4.0
32745171,2019-01-05 17:42:11+00:00,2019-01-05 17:47:13+00:00,229,38.23,-85.7,38.23,-85.7,2019,January,Saturday,17,5.0
35942596,2019-01-23 11:50:37+00:00,2019-01-23 11:55:21+00:00,631,38.21,-85.76,38.21,-85.75,2019,January,Wednesday,11,5.0
36171229,2019-01-24 16:03:49+00:00,2019-01-24 16:09:03+00:00,1101,38.24,-85.73,38.23,-85.74,2019,January,Thursday,16,5.0
32724634,2019-01-05 15:50:52+00:00,2019-01-05 17:20:54+00:00,2088,38.26,-85.75,38.25,-85.76,2019,January,Saturday,15,90.0
33376950,2019-01-09 13:05:58+00:00,2019-01-09 13:08:32+00:00,737,38.22,-85.76,38.21,-85.76,2019,January,Wednesday,13,3.0
34422925,2019-01-15 07:48:07+00:00,2019-01-15 07:51:38+00:00,749,38.22,-85.75,38.22,-85.76,2019,January,Tuesday,7,4.0
34422933,2019-01-15 07:48:11+00:00,2019-01-15 07:52:19+00:00,784,38.22,-85.76,38.22,-85.76,2019,January,Tuesday,7,4.0
34936881,2019-01-18 03:34:30+00:00,2019-01-18 03:41:55+00:00,1856,38.26,-85.76,38.25,-85.73,2019,January,Friday,3,7.0
34924520,2019-01-18 01:06:42+00:00,2019-01-18 01:16:33+00:00,1524,38.23,-85.78,38.25,-85.77,2019,January,Friday,1,10.0
36185869,2019-01-24 17:23:22+00:00,2019-01-24 17:37:38+00:00,3209,38.26,-85.76,38.23,-85.75,2019,January,Thursday,17,14.0
36938911,2019-01-28 09:05:41+00:00,2019-01-28 09:09:59+00:00,687,38.22,-85.76,38.22,-85.76,2019,January,Monday,9,4.0
36935046,2019-01-28 08:46:49+00:00,2019-01-28 09:37:55+00:00,6893,38.25,-85.76,38.25,-85.76,2019,January,Monday,8,51.0
32373592,2019-01-03 17:59:43+00:00,2019-01-03 18:05:24+00:00,1204,38.25,-85.75,38.26,-85.76,2019,January,Thursday,17,6.0
32384185,2019-01-03 19:37:26+00:00,2019-01-03 19:45:18+00:00,1593,38.24,-85.72,38.24,-85.73,2019,January,Thursday,19,8.0
32340286,2019-01-03 14:13:59+00:00,2019-01-03 14:43:13+00:00,4908,38.21,-85.75,38.2,-85.75,2019,January,Thursday,14,29.0
32337615,2019-01-03 13:57:32+00:00,2019-01-03 14:06:05+00:00,1961,38.27,-85.78,38.26,-85.76,2019,January,Thursday,13,9.0
